sucursala,numar_comanda
Teleorman,2069273
Teleorman,2069707
Teleorman,2070075
Teleorman,2070374
Teleorman,2070554
Teleorman,2070574
Teleorman,2070583
Teleorman,2070607
Teleorman,2071109
Teleorman,2071852
Teleorman,2071866
Teleorman,2071885
Teleorman,2072059
Teleorman,2072075
Teleorman,2072113
Teleorman,2072218
Teleorman,2072245
Teleorman,2072422
Teleorman,2072567
Teleorman,2072663
Teleorman,2073066
Teleorman,2073090
Teleorman,2073545
Teleorman,2073762
Teleorman,2074485
Teleorman,2075391
Teleorman,2075881
Teleorman,2076922
Teleorman,2077190
Teleorman,2077473
Teleorman,2084793
Teleorman,2086203
Teleorman,2086810
Teleorman,2086818
Teleorman,2087172
Teleorman,2087347
Teleorman,2087359
Teleorman,2087659
Teleorman,2088286
Teleorman,2089219
Teleorman,2089576
Teleorman,2089813
Teleorman,2090058
Teleorman,2090183
Teleorman,2090258
Teleorman,2090313
Teleorman,2090355
Teleorman,2090831
Teleorman,2090882
Teleorman,2091340
Teleorman,2091820
Teleorman,2091833
Teleorman,2091899
Teleorman,2092041
Teleorman,2092193
Teleorman,2092306
Teleorman,2092772
Teleorman,2092879
Teleorman,2093672
Teleorman,2093700
Teleorman,2093898
Teleorman,2094438
Teleorman,2094465
Teleorman,2094659
Teleorman,2094831
Teleorman,2094898
Teleorman,2095476
Teleorman,2095496
Teleorman,2095598
Teleorman,2095857
Teleorman,2096025
Teleorman,2096031
Teleorman,2096929
Voluntari,1566565
Voluntari,1666677
Voluntari,1871934
Voluntari,1962852
Voluntari,1962952
Voluntari,1969398
Voluntari,1996805
Voluntari,2001938
Voluntari,2005348
Voluntari,2009027
Voluntari,2009088
Voluntari,2009115
Voluntari,2018568
Voluntari,2019936
Voluntari,2020469
Voluntari,2022351
Voluntari,2023403
Voluntari,2025953
Voluntari,2028686
Voluntari,2028790
Voluntari,2028914
Voluntari,2029255
Voluntari,2029563
Voluntari,2030594
Voluntari,2032828
Voluntari,2038202
Voluntari,2038665
Voluntari,2038676
Voluntari,2039145
Voluntari,2039222
Voluntari,2039790
Voluntari,2039957
Voluntari,2040220
Voluntari,2040282
Voluntari,2040644
Voluntari,2041066
Voluntari,2041222
Voluntari,2041229
Voluntari,2041439
Voluntari,2041482
Voluntari,2041531
Voluntari,2041543
Voluntari,2041680
Voluntari,2041693
Voluntari,2041717
Voluntari,2042039
Voluntari,2042148
Voluntari,2042162
Voluntari,2042183
Voluntari,2042296
Voluntari,2042331
Voluntari,2042342
Voluntari,2042347
Voluntari,2042350
Voluntari,2042354
Voluntari,2042356
Voluntari,2042369
Voluntari,2042374
Voluntari,2042386
Voluntari,2042460
Voluntari,2042477
Voluntari,2042503
Voluntari,2042558
Voluntari,2042687
Voluntari,2042714
Voluntari,2042727
Voluntari,2042790
Voluntari,2043003
Voluntari,2043027
Voluntari,2043134
Voluntari,2043139
Voluntari,2043310
Voluntari,2043329
Voluntari,2043403
Voluntari,2043410
Voluntari,2043518
Voluntari,2043549
Voluntari,2043567
Voluntari,2043940
Voluntari,2044078
Voluntari,2044092
Voluntari,2044098
Voluntari,2044115
Voluntari,2044129
Voluntari,2044132
Voluntari,2044151
Voluntari,2044237
Voluntari,2044306
Voluntari,2044731
Voluntari,2044769
Voluntari,2044782
Voluntari,2044806
Voluntari,2044956
Voluntari,2044971
Voluntari,2045068
Voluntari,2045111
Voluntari,2045115
Voluntari,2045391
Voluntari,2045885
Voluntari,2046212
Voluntari,2046273
Voluntari,2046344
Voluntari,2046415
Voluntari,2046511
Voluntari,2046543
Voluntari,2046558
Voluntari,2046646
Voluntari,2046705
Voluntari,2046854
Voluntari,2046962
Voluntari,2047278
Voluntari,2047349
Voluntari,2047466
Voluntari,2047724
Voluntari,2047800
Voluntari,2047979
Voluntari,2048069
Voluntari,2048180
Voluntari,2048272
Voluntari,2048292
Voluntari,2048308
Voluntari,2048487
Voluntari,2048488
Voluntari,2048616
Voluntari,2048639
Voluntari,2048664
Voluntari,2048686
Voluntari,2048700
Voluntari,2048827
Voluntari,2048923
Voluntari,2048947
Voluntari,2048950
Voluntari,2048965
Voluntari,2048983
Voluntari,2049213
Voluntari,2049216
Voluntari,2049297
Voluntari,2049340
Voluntari,2049546
Voluntari,2049556
Voluntari,2049824
Voluntari,2049837
Voluntari,2049845
Voluntari,2050201
Voluntari,2050209
Voluntari,2050248
Voluntari,2050947
Voluntari,2051003
Voluntari,2051580
Voluntari,2051673
Voluntari,2051768
Voluntari,2051860
Voluntari,2051911
Voluntari,2051961
Voluntari,2052127
Voluntari,2052384
Voluntari,2052429
Voluntari,2052435
Voluntari,2052503
Voluntari,2052518
Voluntari,2052521
Voluntari,2052555
Voluntari,2052587
Voluntari,2052691
Voluntari,2052697
Voluntari,2052708
Voluntari,2052791
Voluntari,2052837
Voluntari,2052863
Voluntari,2052879
Voluntari,2052913
Voluntari,2052927
Voluntari,2052950
Voluntari,2052994
Voluntari,2053017
Voluntari,2053032
Voluntari,2053034
Voluntari,2053054
Voluntari,2053071
Voluntari,2053131
Voluntari,2053233
Voluntari,2053269
Voluntari,2053299
Voluntari,2053306
Voluntari,2053333
Voluntari,2053360
Voluntari,2053410
Voluntari,2053423
Voluntari,2053445
Voluntari,2053450
Voluntari,2053484
Voluntari,2053501
Voluntari,2053558
Voluntari,2053720
Voluntari,2053775
Voluntari,2054173
Voluntari,2054178
Voluntari,2054185
Voluntari,2054226
Voluntari,2054282
Voluntari,2054300
Voluntari,2054339
Voluntari,2054375
Voluntari,2054468
Voluntari,2054552
Voluntari,2054639
Voluntari,2054655
Voluntari,2054714
Voluntari,2054720
Voluntari,2054748
Voluntari,2054786
Voluntari,2054816
Voluntari,2054840
Voluntari,2055111
Voluntari,2055120
Voluntari,2055145
Voluntari,2055155
Voluntari,2055173
Voluntari,2055186
Voluntari,2055250
Voluntari,2055258
Voluntari,2055268
Voluntari,2055292
Voluntari,2055300
Voluntari,2055323
Voluntari,2055347
Voluntari,2055395
Voluntari,2055401
Voluntari,2055415
Voluntari,2055429
Voluntari,2055466
Voluntari,2055548
Voluntari,2055625
Voluntari,2055651
Voluntari,2055686
Voluntari,2055711
Voluntari,2055763
Voluntari,2055817
Voluntari,2055895
Voluntari,2055900
Voluntari,2055969
Voluntari,2056012
Voluntari,2056041
Voluntari,2056100
Voluntari,2056316
Voluntari,2056430
Voluntari,2056442
Voluntari,2056473
Voluntari,2056597
Voluntari,2056615
Voluntari,2056677
Voluntari,2056708
Voluntari,2056750
Voluntari,2056762
Voluntari,2056765
Voluntari,2056835
Voluntari,2056852
Voluntari,2056874
Voluntari,2056983
Voluntari,2056992
Voluntari,2057024
Voluntari,2057053
Voluntari,2057060
Voluntari,2057107
Voluntari,2057138
Voluntari,2057180
Voluntari,2057191
Voluntari,2057211
Voluntari,2057224
Voluntari,2057260
Voluntari,2057310
Voluntari,2057361
Voluntari,2057398
Voluntari,2057405
Voluntari,2057413
Voluntari,2057434
Voluntari,2057450
Voluntari,2057464
Voluntari,2057527
Voluntari,2057529
Voluntari,2057536
Voluntari,2057655
Voluntari,2057678
Voluntari,2057733
Voluntari,2057750
Voluntari,2058006
Voluntari,2058037
Voluntari,2058079
Voluntari,2058088
Voluntari,2058226
Voluntari,2058248
Voluntari,2058264
Voluntari,2058281
Voluntari,2058366
Voluntari,2058380
Voluntari,2058384
Voluntari,2058412
Voluntari,2058490
Voluntari,2058559
Voluntari,2058571
Voluntari,2058583
Voluntari,2058631
Voluntari,2058699
Voluntari,2058706
Voluntari,2058722
Voluntari,2058729
Voluntari,2058757
Voluntari,2058771
Voluntari,2058773
Voluntari,2058782
Voluntari,2058790
Voluntari,2058796
Voluntari,2059015
Voluntari,2059077
Voluntari,2059122
Voluntari,2059154
Voluntari,2059222
Voluntari,2059226
Voluntari,2059248
Voluntari,2059277
Voluntari,2059295
Voluntari,2059313
Voluntari,2059382
Voluntari,2059540
Voluntari,2059689
Voluntari,2059711
Voluntari,2059787
Voluntari,2059789
Voluntari,2059876
Voluntari,2059901
Voluntari,2059952
Voluntari,2059958
Voluntari,2060022
Voluntari,2060077
Voluntari,2060122
Voluntari,2060139
Voluntari,2060183
Voluntari,2060202
Voluntari,2060274
Voluntari,2060293
Voluntari,2060314
Voluntari,2060366
Voluntari,2060378
Voluntari,2060379
Voluntari,2060558
Voluntari,2060588
Voluntari,2060628
Voluntari,2060692
Voluntari,2060729
Voluntari,2060747
Voluntari,2060886
Voluntari,2060939
Voluntari,2060988
Voluntari,2061008
Voluntari,2061058
Voluntari,2061100
Voluntari,2061133
Voluntari,2061141
Voluntari,2061209
Voluntari,2061271
Voluntari,2061278
Voluntari,2061387
Voluntari,2061452
Voluntari,2061496
Voluntari,2061698
Voluntari,2061790
Voluntari,2061909
Voluntari,2062040
Voluntari,2062068
Voluntari,2062285
Voluntari,2062326
Voluntari,2062494
Voluntari,2062499
Voluntari,2062518
Voluntari,2062562
Voluntari,2062569
Voluntari,2062635
Voluntari,2062651
Voluntari,2062728
Voluntari,2062735
Voluntari,2062770
Voluntari,2062818
Voluntari,2062949
Voluntari,2062965
Voluntari,2062979
Voluntari,2063036
Voluntari,2063074
Voluntari,2063122
Voluntari,2063147
Voluntari,2063150
Voluntari,2063287
Voluntari,2063329
Voluntari,2063380
Voluntari,2063434
Voluntari,2063675
Voluntari,2063678
Voluntari,2063725
Voluntari,2063726
Voluntari,2063757
Voluntari,2063767
Voluntari,2063781
Voluntari,2063810
Voluntari,2063825
Voluntari,2063976
Voluntari,2064090
Voluntari,2064172
Voluntari,2064175
Voluntari,2064218
Voluntari,2064400
Voluntari,2064715
Voluntari,2065000
Voluntari,2065006
Voluntari,2065068
Voluntari,2065075
Voluntari,2065083
Voluntari,2065133
Voluntari,2065162
Voluntari,2065194
Voluntari,2065237
Voluntari,2065240
Voluntari,2065277
Voluntari,2065310
Voluntari,2065404
Voluntari,2065421
Voluntari,2065502
Voluntari,2065519
Voluntari,2065562
Voluntari,2065622
Voluntari,2065630
Voluntari,2065636
Voluntari,2065641
Voluntari,2065645
Voluntari,2065653
Voluntari,2065661
Voluntari,2065670
Voluntari,2065675
Voluntari,2065699
Voluntari,2065798
Voluntari,2065841
Voluntari,2065849
Voluntari,2065864
Voluntari,2065896
Voluntari,2065941
Voluntari,2065972
Voluntari,2065983
Voluntari,2066129
Voluntari,2066165
Voluntari,2066205
Voluntari,2066219
Voluntari,2066268
Voluntari,2066343
Voluntari,2066397
Voluntari,2066442
Voluntari,2066494
Voluntari,2066524
Voluntari,2066544
Voluntari,2066657
Voluntari,2066740
Voluntari,2066889
Voluntari,2066928
Voluntari,2067027
Voluntari,2067087
Voluntari,2067107
Voluntari,2067118
Voluntari,2067159
Voluntari,2067161
Voluntari,2067165
Voluntari,2067212
Voluntari,2067222
Voluntari,2067234
Voluntari,2067247
Voluntari,2067363
Voluntari,2067395
Voluntari,2067538
Voluntari,2067549
Voluntari,2067562
Voluntari,2067566
Voluntari,2067578
Voluntari,2067626
Voluntari,2067646
Voluntari,2067654
Voluntari,2067684
Voluntari,2067687
Voluntari,2067709
Voluntari,2067756
Voluntari,2067816
Voluntari,2067869
Voluntari,2067939
Voluntari,2068046
Voluntari,2068055
Voluntari,2068099
Voluntari,2068183
Voluntari,2068329
Voluntari,2068355
Voluntari,2068414
Voluntari,2068488
Voluntari,2068498
Voluntari,2068509
Voluntari,2068545
Voluntari,2068691
Voluntari,2068949
Voluntari,2069015
Voluntari,2069031
Voluntari,2069038
Voluntari,2069043
Voluntari,2069047
Voluntari,2069049
Voluntari,2069053
Voluntari,2069079
Voluntari,2069121
Voluntari,2069123
Voluntari,2069170
Voluntari,2069177
Voluntari,2069332
Voluntari,2069421
Voluntari,2069461
Voluntari,2069483
Voluntari,2069599
Voluntari,2069632
Voluntari,2069639
Voluntari,2069679
Voluntari,2069693
Voluntari,2069771
Voluntari,2069875
Voluntari,2069905
Voluntari,2069939
Voluntari,2069954
Voluntari,2069974
Voluntari,2069998
Voluntari,2070022
Voluntari,2070070
Voluntari,2070076
Voluntari,2070087
Voluntari,2070230
Voluntari,2070260
Voluntari,2070332
Voluntari,2070395
Voluntari,2070432
Voluntari,2070445
Voluntari,2070494
Voluntari,2070529
Voluntari,2070688
Voluntari,2070859
Voluntari,2070901
Voluntari,2070914
Voluntari,2071007
Voluntari,2071064
Voluntari,2071097
Voluntari,2071476
Voluntari,2071497
Voluntari,2071627
Voluntari,2071707
Voluntari,2071717
Voluntari,2071791
Voluntari,2071829
Voluntari,2072049
Voluntari,2072131
Voluntari,2072151
Voluntari,2072321
Voluntari,2072338
Voluntari,2072371
Voluntari,2072386
Voluntari,2072858
Voluntari,2072874
Voluntari,2073036
Voluntari,2073045
Voluntari,2073217
Voluntari,2073239
Voluntari,2073261
Voluntari,2073328
Voluntari,2073338
Voluntari,2073358
Voluntari,2073361
Voluntari,2073364
Voluntari,2073371
Voluntari,2073431
Voluntari,2073593
Voluntari,2073686
Voluntari,2073758
Voluntari,2073776
Voluntari,2073863
Voluntari,2073870
Voluntari,2073920
Voluntari,2073941
Voluntari,2074001
Voluntari,2074082
Voluntari,2074177
Voluntari,2074212
Voluntari,2074223
Voluntari,2074448
Voluntari,2074580
Voluntari,2074633
Voluntari,2074637
Voluntari,2074639
Voluntari,2074656
Voluntari,2074665
Voluntari,2074706
Voluntari,2074708
Voluntari,2074838
Voluntari,2074931
Voluntari,2075040
Voluntari,2075064
Voluntari,2075172
Voluntari,2075219
Voluntari,2075235
Voluntari,2075249
Voluntari,2075371
Voluntari,2075417
Voluntari,2075422
Voluntari,2075447
Voluntari,2075464
Voluntari,2075510
Voluntari,2075593
Voluntari,2075608
Voluntari,2075688
Voluntari,2075718
Voluntari,2075728
Voluntari,2075732
Voluntari,2075876
Voluntari,2075918
Voluntari,2075923
Voluntari,2076040
Voluntari,2076081
Voluntari,2076226
Voluntari,2076269
Voluntari,2076274
Voluntari,2076410
Voluntari,2076445
Voluntari,2076484
Voluntari,2076752
Voluntari,2076836
Voluntari,2076909
Voluntari,2076935
Voluntari,2077024
Voluntari,2077183
Voluntari,2077284
Voluntari,2077296
Voluntari,2077319
Voluntari,2077604
Voluntari,2077856
Voluntari,2077859
Voluntari,2077866
Voluntari,2077874
Voluntari,2078200
Voluntari,2078325
Voluntari,2078473
Voluntari,2078624
Voluntari,2078640
Voluntari,2078714
Voluntari,2078938
Voluntari,2078954
Voluntari,2078982
Voluntari,2079073
Voluntari,2079254
Voluntari,2079282
Voluntari,2079401
Voluntari,2079468
Voluntari,2079626
Voluntari,2079628
Voluntari,2079630
Voluntari,2079641
Voluntari,2079751
Voluntari,2079892
Voluntari,2079955
Voluntari,2079972
Voluntari,2079978
Voluntari,2080062
Voluntari,2080094
Voluntari,2080315
Voluntari,2080358
Voluntari,2080410
Voluntari,2080439
Voluntari,2080492
Voluntari,2080509
Voluntari,2080602
Voluntari,2080817
Voluntari,2081386
Voluntari,2081393
Voluntari,2081413
Voluntari,2081429
Voluntari,2081688
Voluntari,2081715
Voluntari,2081740
Voluntari,2081741
Voluntari,2081774
Voluntari,2081810
Voluntari,2081895
Voluntari,2081954
Voluntari,2082020
Voluntari,2082077
Voluntari,2082156
Voluntari,2082201
Voluntari,2082251
Voluntari,2082309
Voluntari,2082320
Voluntari,2082357
Voluntari,2082381
Voluntari,2082654
Voluntari,2082837
Voluntari,2083121
Voluntari,2083198
Voluntari,2083203
Voluntari,2083274
Voluntari,2083277
Voluntari,2083291
Voluntari,2083352
Voluntari,2083366
Voluntari,2083377
Voluntari,2083412
Voluntari,2083416
Voluntari,2083438
Voluntari,2083517
Voluntari,2083615
Voluntari,2083789
Voluntari,2084305
Voluntari,2084704
Voluntari,2084735
Voluntari,2084750
Voluntari,2084769
Voluntari,2084776
Voluntari,2084786
Voluntari,2084978
Voluntari,2085021
Voluntari,2085041
Voluntari,2085097
Voluntari,2085123
Voluntari,2085173
Voluntari,2085221
Voluntari,2085239
Voluntari,2085271
Voluntari,2085489
Voluntari,2085528
Voluntari,2085591
Voluntari,2085597
Voluntari,2085729
Voluntari,2085760
Voluntari,2085862
Voluntari,2086710
Voluntari,2086823
Voluntari,2086851
Voluntari,2086891
Voluntari,2086963
Voluntari,2086980
Voluntari,2086995
Voluntari,2087056
Voluntari,2087402
Voluntari,2087475
Voluntari,2087518
Voluntari,2087537
Voluntari,2087565
Voluntari,2087589
Voluntari,2087615
Voluntari,2087939
Voluntari,2088413
Voluntari,2088600
Voluntari,2088630
Voluntari,2088643
Voluntari,2089053
Voluntari,2089112
Voluntari,2089135
Voluntari,2089360
Voluntari,2089604
Voluntari,2089785
Voluntari,2089786
Voluntari,2089804
Voluntari,2089887
Voluntari,2089914
Voluntari,2089920
Voluntari,2089964
Voluntari,2090075
Voluntari,2090115
Voluntari,2090634
Voluntari,2090699
Voluntari,2091122
Voluntari,2091545
Voluntari,2092380
Voluntari,2092478
Voluntari,2092565
Voluntari,2092625
Voluntari,2092728
Voluntari,2092787
Voluntari,2093405
Voluntari,2093631
Voluntari,2093779
Voluntari,2093848
Voluntari,2093877
Voluntari,2094099
Voluntari,2094295
Voluntari,2094608
Voluntari,2094841
Voluntari,2094938
Voluntari,2094964
Voluntari,2095077
Voluntari,2095158
Voluntari,2095171
Voluntari,2095239
Voluntari,2095279
Voluntari,2095487
Voluntari,2095505
Voluntari,2095507
Voluntari,2095669
Voluntari,2095698
Voluntari,2095749
Voluntari,2095903
Voluntari,2095948
Voluntari,2096223
Voluntari,2096295
Voluntari,2096399
Voluntari,2096490
Voluntari,2096531
Voluntari,2096616
Voluntari,2096640
Voluntari,2096923
Voluntari,2097039
Voluntari,2097096
Voluntari,2097153
Voluntari,2097164
Voluntari,2097267
