numar_factura,numar_comanda,cod_articol,id_cantitate
2411001411,2086005,5767015,1||2086005||1||2
2411001411,2086005,5934674,1||2086005||1||1
2411001416,2085061,5440271,1||2085061||1||2
2411001421,2086489,2816376,1||2086489||1||1
2411001422,2086451,2091630,1||2086451||1||2
2411001422,2086451,2837864,1||2086451||1||5
2411001424,2086562,2800114,1||2086562||1||1
2411001426,2075502,6211521,1||2075502||2||2
2411001427,2086499,2097031,1||2086499||1||3
2411001436,2086761,3214431,1||2086761||1||3
2411001436,2086761,4896019,1||2086761||1||1
2411001436,2086761,4990972,1||2086761||1||2
2411001439,2086868,2960485,1||2086868||1||1
2411001445,2087197,2825712,1||2087197||1||1
2411001450,2087358,3224781,1||2087358||1||1
2411001451,2087403,2541954,1||2087403||1||3
2411001451,2087403,2836861,1||2087403||1||1
2411001451,2087403,3223507,1||2087403||1||4
2411001451,2087403,3749335,1||2087403||1||2
2411001451,2087403,5911250,1||2087403||1||5
2411001453,2087480,4988,1||2087480||1||1
2411001454,2087417,3737419,1||2087417||1||2
2411001455,2087430,2574876,1||2087430||1||3
2411001455,2087430,2798117,1||2087430||1||2
2411001455,2087430,5994187,1||2087430||1||1
2411001456,2087527,5934674,1||2087527||1||1
2411001469,2088102,2798716,1||2088102||1||1
2411001470,2087931,2097975,1||2087931||1||3
2411001470,2087931,2532077,1||2087931||1||9
2411001470,2087931,2541954,1||2087931||1||11
2411001470,2087931,2836861,1||2087931||1||2
2411001470,2087931,3223507,1||2087931||1||12
2411001470,2087931,3456107,1||2087931||1||4
2411001470,2087931,3737490,1||2087931||1||10
2411001470,2087931,3749358,1||2087931||1||8
2411001470,2087931,5648639,1||2087931||1||6
2411001473,2088216,816996,1||2088216||1||1
2411001475,2088241,5819919,1||2088241||1||2
2411001475,2088241,5819920,1||2088241||1||1
2411001478,2088111,2544945,1||2088111||1||2
2411001492,2088749,1050529,1||2088749||1||1
2411001494,2088737,2833650,1||2088737||1||1
2411001497,2088906,4758423,1||2088906||1||1
2411001500,2089110,175521,1||2089110||1||1
2411001502,2089124,2226310,1||2089124||1||2
2411001502,2089124,2800115,1||2089124||1||1
2411001503,2088737,2833650,1||2088737||2||1
2411001505,2088985,3287660,1||2088985||1||10
2411001505,2088985,5754257,1||2088985||1||8
2411001508,2089348,3737424,1||2089348||1||2
2411001508,2089348,3749349,1||2089348||1||1
2411001513,2089522,2837864,1||2089522||1||1
2411001517,2089509,1028197,1||2089509||1||4
2411001517,2089509,1230693,1||2089509||1||1
2411001517,2089509,1534157,1||2089509||1||2
2411001517,2089509,2530607,1||2089509||1||8
2411001517,2089509,2532077,1||2089509||1||7
2411001517,2089509,2541460,1||2089509||1||3
2411001517,2089509,2835797,1||2089509||1||5
2411001517,2089509,3737439,1||2089509||1||6
2411001517,2089509,3749258,1||2089509||1||9
2411001518,2089581,1014838,1||2089581||1||4
2411001518,2089581,1658706,1||2089581||1||2
2411001519,2089615,3224448,1||2089615||1||1
2411001522,2089499,2228715,1||2089499||1||1
2411001525,2089738,2342278,1||2089738||1||1
2411001528,2089859,1017186,1||2089859||1||4
2411001528,2089859,1581780,1||2089859||1||2
2411001528,2089859,1581781,1||2089859||1||3
2411001528,2089859,2524958,1||2089859||1||1
2411001529,2087629,5035762,1||2087629||1||1
2411001532,2090033,3237908,1||2090033||1||1
2411001533,2090073,3739721,1||2090073||1||1
2411001534,2089314,1028197,1||2089314||1||6
2411001534,2089314,1534157,1||2089314||1||3
2411001534,2089314,1578373,1||2089314||1||11
2411001534,2089314,2532077,1||2089314||1||2
2411001534,2089314,2541460,1||2089314||1||5
2411001534,2089314,3223507,1||2089314||1||10
2411001534,2089314,3285512,1||2089314||1||9
2411001534,2089314,3737439,1||2089314||1||1
2411001534,2089314,3749258,1||2089314||1||12
2411001542,2085334,5754036,1||2085334||2||2
2411001547,2090618,2269092,1||2090618||1||1
2411001547,2090618,2798117,1||2090618||1||2
2411001549,2090657,74545,1||2090657||1||4
2411001549,2090657,4973515,1||2090657||1||3
2411001550,2090657,4973515,1||2090657||2||3
2411001553,2090887,2816376,1||2090887||1||1
2411001554,2089930,2243258,1||2089930||1||1
2411001554,2089930,2243259,1||2089930||1||2
2411001554,2089930,2541511,1||2089930||1||3
2411001564,2091207,3749305,1||2091207||1||3
2411001568,2091308,2566358,1||2091308||1||1
2411001568,2091308,2566359,1||2091308||1||2
2411001568,2091308,2797347,1||2091308||1||3
2411001568,2091308,3155747,1||2091308||1||4
2411001572,2066070,5817362,1||2066070||2||12
2411001576,2091443,2800365,1||2091443||1||4
2411001576,2091443,3223507,1||2091443||1||6
2411001576,2091443,4743874,1||2091443||1||3
2411001576,2091443,4991149,1||2091443||1||1
2411001576,2091443,5820234,1||2091443||1||2
2411001576,2091443,5820237,1||2091443||1||5
2411001581,2091957,2244046,1||2091957||1||4
2411001581,2091957,2244047,1||2091957||1||5
2411001581,2091957,3163316,1||2091957||1||2
2411001581,2091957,3737419,1||2091957||1||3
2411001581,2091957,3793362,1||2091957||1||1
2411001582,2091929,2571334,1||2091929||1||3
2411001582,2091929,2815663,1||2091929||1||4
2411001582,2091929,3749358,1||2091929||1||2
2411001582,2091929,5028217,1||2091929||1||1
2411001582,2091929,5754690,1||2091929||1||5
2411001583,2092067,5767015,1||2092067||1||1
2411001584,2091288,3144379,1||2091288||1||1
2411001588,2075452,3211077,1||2075452||2||8
2411001590,2049406,3788060,1||2049406||3||1
2411001591,2049406,2845015,1||2049406||4||2
2411001592,2046362,1200394,1||2046362||3||3
2411001593,2092318,1596148,1||2092318||1||2
2411001593,2092318,1596231,1||2092318||1||1
2411001593,2092318,2541511,1||2092318||1||3
2411001594,2092367,2837315,1||2092367||1||1
2411001594,2092367,4797506,1||2092367||1||2
2411001595,2092010,5754690,1||2092010||2||1
2411001599,2092463,2226302,1||2092463||1||2
2411001599,2092463,2226310,1||2092463||1||1
2411001600,2092475,4737288,1||2092475||1||1
2411001610,2092279,2500962,1||2092279||1||10
2411001610,2092279,2818196,1||2092279||1||2
2411001610,2092279,3199532,1||2092279||1||7
2411001610,2092279,3223507,1||2092279||1||9
2411001610,2092279,3224741,1||2092279||1||1
2411001610,2092279,3751261,1||2092279||1||8
2411001610,2092279,3786120,1||2092279||1||4
2411001610,2092279,4806664,1||2092279||1||3
2411001610,2092279,4985016,1||2092279||1||5
2411001610,2092279,5794633,1||2092279||1||6
2411001611,2093278,2356091,1||2093278||1||1
2411001612,2093333,2229466,1||2093333||1||1
2411001613,2086574,1596148,1||2086574||2||5
2411001613,2086574,1596231,1||2086574||2||4
2411001613,2086574,2097031,1||2086574||2||3
2411001616,2093537,2530607,1||2093537||1||1
2411001617,2093540,1012788,1||2093540||1||1
2411001619,2092863,1596231,1||2092863||1||2
2411001619,2092863,2097031,1||2092863||1||3
2411001625,2089581,1658706,1||2089581||3||2
2411001628,2089543,3155747,1||2089543||1||5
2411001635,2092154,3223507,1||2092154||1||2
2411001635,2092154,5624940,1||2092154||1||1
2411001644,2066912,5767015,1||2066912||3||2
2411001645,2066912,2307305,1||2066912||4||1
2411001674,2056544,2524958,1||2056544||2||1
2411001686,2091101,2570157,1||2091101||1||1
2411001700,2097436,1580604,1||2097436||1||2
2411001700,2097436,3292537,1||2097436||1||1
2411001700,2097436,5935770,1||2097436||1||3
2411001701,2097519,3737421,1||2097519||1||1
2411001705,2097740,5755558,1||2097740||1||1
2411001712,2097995,1309915,1||2097995||1||1
2411001714,2098041,4922,1||2098041||1||7
2411001714,2098041,23150,1||2098041||1||4
2411001714,2098041,1023199,1||2098041||1||1
2411001714,2098041,2307701,1||2098041||1||6
2411001714,2098041,4829520,1||2098041||1||5
2411100016,2036543,1658956,1||2036543||1||1
2411100035,2036506,2543465,1||2036506||1||1
2411100057,2037579,75761,1||2037579||2||2
2411100057,2037579,1023280,1||2037579||2||1
2411100210,2045677,2830868,1||2045677||1||4
2411100363,2053351,3285944,1||2053351||4||2
2411100406,2056301,2830789,1||2056301||1||1
2411100461,2057314,3285933,1||2057314||1||2
2411100466,2059122,3224491,1||2059122||1||1
2411100554,2063549,2091509,1||2063549||1||1
2411100631,2068132,4757040,1||2068132||1||1
2411100633,2066368,3787966,1||2066368||2||2
2411100715,2071702,2252239,1||2071702||2||2
2411100918,2049579,4759337,1||2049579||1||1
2411100936,2075422,3213321,1||2075422||1||1
2411100972,2083291,3144666,1||2083291||1||1
2411101080,2087852,4966880,1||2087852||1||2
2411101107,2088543,4975702,1||2088543||1||2
2411101109,2089427,2818841,1||2089427||2||9
2411101149,2092077,4748062,1||2092077||1||2
2411101150,2092401,859727,1||2092401||1||1
2411101171,2093047,3285944,1||2093047||1||1
2411101187,2094516,2226318,1||2094516||2||1
2411101204,2095050,4748062,1||2095050||1||1
2411101235,2096361,5030744,1||2096361||1||1
2411200029,2036508,1211306,1||2036508||2||1
2411200175,2042614,1613353,1||2042614||3||2
2411200216,2043832,3285347,1||2043832||2||3
2411200315,2043658,2842948,1||2043658||2||1
2411200475,2054840,3152624,1||2054840||1||1
2411200488,2054714,758823,1||2054714||1||1
2411200521,2057136,3154157,1||2057136||3||1
2411200685,2062569,2840312,1||2062569||1||1
2411200799,2067494,2801455,1||2067494||1||1
2411200931,2071702,2252239,1||2071702||4||2
2411201222,2083404,3753417,1||2083404||1||1
2411201311,2087212,1595476,1||2087212||3||1
2411201335,2087589,3249185,1||2087589||3||1
2411201388,2089485,6942,1||2089485||1||1
2411201416,2090438,5197,1||2090438||3||1
2411201538,2094964,2573264,1||2094964||1||1
2411201552,2095487,3213175,1||2095487||1||1
2411300020,2037481,5620563,1||2037481||3||6
2411300050,2038095,862327,1||2038095||3||25
2411300096,2042614,1613353,1||2042614||4||2
2411300138,2046273,3757635,1||2046273||2||3
2411300147,2046955,5797084,1||2046955||3||1
2411300221,2044030,2339702,1||2044030||3||1
2411300297,2057208,2800499,1||2057208||3||2
2411300422,2065335,1598921,1||2065335||3||1
2411300717,2084287,1603562,1||2084287||3||1
2411300731,2085352,1715604,1||2085352||2||1
2411300782,2088985,3209346,1||2088985||3||6
2411300849,2093008,20651,1||2093008||1||1
2411300867,2093973,1697930,1||2093973||1||2
2411400099,2038453,4746853,1||2038453||1||1
2411400101,2029255,5031451,1||2029255||2||1
2411400113,2038665,2532077,1||2038665||1||1
2411400115,2038676,2572050,1||2038676||1||1
2411400117,1969398,1731392,1||1969398||2||2
2411400123,2039145,2249279,1||2039145||1||1
2411400123,2039145,3223507,1||2039145||1||2
2411400128,2039222,5440271,1||2039222||1||1
2411400137,2039957,172128,1||2039957||1||6
2411400137,2039957,5620562,1||2039957||1||3
2411400145,2040282,1011143,1||2040282||1||1
2411400152,2040644,2250020,1||2040644||1||1
2411400152,2040644,3223507,1||2040644||1||2
2411400156,2040220,3213186,1||2040220||1||1
2411400165,2041439,2565493,1||2041439||1||1
2411400187,2042296,2226315,1||2042296||1||1
2411400190,2042374,2226302,1||2042374||1||2
2411400190,2042374,3252033,1||2042374||1||1
2411400191,2042356,2808652,1||2042356||1||1
2411400192,2042354,2837420,1||2042354||1||1
2411400193,2042350,4757050,1||2042350||1||1
2411400194,2042347,2258060,1||2042347||1||1
2411400195,2042342,5440271,1||2042342||1||1
2411400196,2042369,5031416,1||2042369||1||1
2411400197,2042386,2228249,1||2042386||1||1
2411400198,2042386,2265806,1||2042386||2||3
2411400199,2042460,2249279,1||2042460||1||2
2411400199,2042460,3223507,1||2042460||1||3
2411400199,2042460,3224491,1||2042460||1||1
2411400203,2042558,2544947,1||2042558||1||1
2411400209,2041680,2844424,1||2041680||1||1
2411400210,1962952,1011179,1||1962952||2||3
2411400210,1962952,1011186,1||1962952||2||4
2411400210,1962952,5638460,1||1962952||2||2
2411400210,1962952,5638467,1||1962952||2||1
2411400211,1871934,2835777,1||1871934||3||2
2411400212,1962852,1721591,1||1962852||2||1
2411400213,2042790,2836664,1||2042790||1||1
2411400213,2042790,3737421,1||2042790||1||3
2411400213,2042790,3737425,1||2042790||1||2
2411400216,2042039,6153967,1||2042039||1||3
2411400217,2042331,3198253,1||2042331||2||3
2411400217,2042331,4975874,1||2042331||2||2
2411400220,2042503,2226302,1||2042503||1||1
2411400228,2043329,2228379,1||2043329||1||3
2411400228,2043329,2254141,1||2043329||1||1
2411400231,2041482,7522,1||2041482||1||1
2411400247,2044115,1013825,1||2044115||1||2
2411400247,2044115,3793362,1||2044115||1||1
2411400249,2041693,2808797,1||2041693||1||1
2411400257,2041222,73943,1||2041222||1||1
2411400257,2041222,5938976,1||2041222||1||2
2411400257,2041222,6153987,1||2041222||1||3
2411400257,2041222,6153987,1||2041222||1||5
2411400257,2041222,6153988,1||2041222||1||4
2411400264,2044971,3737439,1||2044971||1||1
2411400267,2043940,2228249,1||2043940||1||1
2411400267,2043940,2818841,1||2043940||1||4
2411400267,2043940,3223507,1||2043940||1||6
2411400267,2043940,3788030,1||2043940||1||5
2411400267,2043940,5037945,1||2043940||1||3
2411400271,2044306,2836814,1||2044306||1||1
2411400271,2044306,3788887,1||2044306||1||2
2411400273,2044237,214974,1||2044237||1||4
2411400273,2044237,214974,1||2044237||1||10
2411400273,2044237,214974,1||2044237||1||16
2411400273,2044237,861302,1||2044237||1||2
2411400273,2044237,1010965,1||2044237||1||11
2411400279,2043410,2228727,1||2043410||1||1
2411400280,2042687,2565647,1||2042687||1||4
2411400280,2042687,2820931,1||2042687||1||3
2411400282,2044237,8586,1||2044237||4||17
2411400311,2046511,1721856,1||2046511||1||2
2411400311,2046511,3737428,1||2046511||1||1
2411400314,2046558,1595703,1||2046558||1||1
2411400316,2046705,2542170,1||2046705||1||1
2411400318,2046212,8307,1||2046212||1||1
2411400318,2046212,2246306,1||2046212||1||2
2411400324,2046962,2237160,1||2046962||1||1
2411400324,2046962,4757049,1||2046962||1||2
2411400324,2046962,4757050,1||2046962||1||3
2411400325,2041531,1248939,1||2041531||3||1
2411400327,2046543,1594072,1||2046543||1||4
2411400327,2046543,1595510,1||2046543||1||5
2411400327,2046543,4975678,1||2046543||1||1
2411400328,2046949,5797084,1||2046949||2||2
2411400336,2009027,3145116,1||2009027||3||1
2411400336,2009027,5050219,1||2009027||3||2
2411400336,2009027,5454895,1||2009027||3||3
2411400336,2009027,5454895,1||2009027||3||4
2411400337,2045111,6154081,1||2045111||2||2
2411400339,2044237,4991940,1||2044237||5||13
2411400340,2046415,8585,1||2046415||1||1
2411400340,2046415,1309823,1||2046415||1||2
2411400341,2044237,8586,1||2044237||6||17
2411400347,2046854,2350519,1||2046854||1||1
2411400349,2047466,5936693,1||2047466||1||1
2411400351,2047800,2542316,1||2047800||1||1
2411400351,2047800,2816376,1||2047800||1||2
2411400352,2047724,5846308,1||2047724||1||1
2411400357,2046344,2097975,1||2046344||1||6
2411400357,2046344,2098026,1||2046344||1||4
2411400357,2046344,2339342,1||2046344||1||5
2411400357,2046344,2574089,1||2046344||1||2
2411400357,2046344,2836861,1||2046344||1||3
2411400357,2046344,3288728,1||2046344||1||8
2411400357,2046344,3737421,1||2046344||1||10
2411400357,2046344,3737425,1||2046344||1||9
2411400357,2046344,5033001,1||2046344||1||7
2411400365,2048487,2542161,1||2048487||1||1
2411400366,2048308,3285588,1||2048308||1||1
2411400367,2048069,2573264,1||2048069||1||1
2411400368,2048639,3163207,1||2048639||1||4
2411400368,2048639,3736786,1||2048639||1||2
2411400369,2048686,816853,1||2048686||1||1
2411400369,2048686,1534061,1||2048686||1||8
2411400369,2048686,2532077,1||2048686||1||5
2411400369,2048686,3737437,1||2048686||1||6
2411400369,2048686,3749178,1||2048686||1||4
2411400369,2048686,3749276,1||2048686||1||2
2411400369,2048686,3749335,1||2048686||1||3
2411400369,2048686,5440271,1||2048686||1||7
2411400370,2048700,2339342,1||2048700||1||2
2411400370,2048700,2532077,1||2048700||1||7
2411400370,2048700,2836861,1||2048700||1||1
2411400370,2048700,3737437,1||2048700||1||6
2411400370,2048700,3749178,1||2048700||1||5
2411400370,2048700,3749276,1||2048700||1||3
2411400370,2048700,3749335,1||2048700||1||4
2411400371,2048664,2532077,1||2048664||1||3
2411400371,2048664,3736707,1||2048664||1||1
2411400371,2048664,3736750,1||2048664||1||2
2411400371,2048664,3737437,1||2048664||1||5
2411400371,2048664,3749178,1||2048664||1||6
2411400371,2048664,3749305,1||2048664||1||4
2411400373,2048923,2086862,1||2048923||1||1
2411400373,2048923,2539835,1||2048923||1||2
2411400375,2049213,1594072,1||2049213||1||1
2411400375,2049213,1595510,1||2049213||1||2
2411400377,2049216,24278,1||2049216||1||7
2411400377,2049216,24279,1||2049216||1||8
2411400377,2049216,1011164,1||2049216||1||19
2411400377,2049216,1011167,1||2049216||1||21
2411400377,2049216,1011169,1||2049216||1||20
2411400377,2049216,2228752,1||2049216||1||17
2411400377,2049216,2228753,1||2049216||1||18
2411400377,2049216,2237160,1||2049216||1||6
2411400377,2049216,2238433,1||2049216||1||10
2411400377,2049216,2238434,1||2049216||1||11
2411400377,2049216,2244046,1||2049216||1||15
2411400377,2049216,2244047,1||2049216||1||13
2411400377,2049216,2244055,1||2049216||1||16
2411400377,2049216,2244056,1||2049216||1||14
2411400377,2049216,2245556,1||2049216||1||5
2411400377,2049216,2566601,1||2049216||1||2
2411400377,2049216,2574823,1||2049216||1||9
2411400377,2049216,3789498,1||2049216||1||12
2411400377,2049216,4757049,1||2049216||1||3
2411400377,2049216,4757050,1||2049216||1||4
2411400381,2048827,2808651,1||2048827||1||1
2411400382,2048272,2257617,1||2048272||1||1
2411400393,2049824,2574823,1||2049824||1||2
2411400393,2049824,3749276,1||2049824||1||1
2411400394,2049837,2237160,1||2049837||1||1
2411400395,2049845,2238433,1||2049845||1||1
2411400395,2049845,2238434,1||2049845||1||2
2411400405,2049297,2284025,1||2049297||3||1
2411400427,2051003,2265806,1||2051003||1||1
2411400438,2044237,22958,1||2044237||7||14
2411400438,2044237,22959,1||2044237||7||15
2411400438,2044237,5752752,1||2044237||7||6
2411400443,2051673,3223507,1||2051673||1||2
